id,lat,lon
598365264,40.6025908,-74.0572845
598365265,40.6022189,-74.058582
598365268,40.6027579,-74.0564091
3641424694,40.6024231,-74.0572562
3641424703,40.6031212,-74.055803
3022481985,40.6045569,-74.0510859
3022481986,40.6043402,-74.051582
3022481987,40.6042442,-74.0516916
3022481988,40.6042263,-74.0521156
3641424693,40.6042015,-74.0523532
3641424699,40.6037464,-74.0538155
3641424701,40.6035713,-74.0537538
3641424706,40.60509,-74.0496528
3022481980,40.6055722,-74.0479292
3022481984,40.6066537,-74.044598
3641420092,40.6066272,-74.0449131
3641424698,40.6073858,-74.042624
3641424704,40.6057622,-74.0475535
598365349,40.6074507,-74.0416665
3022481983,40.608274,-74.0396154
3641424695,40.608575,-74.0388099
3641424696,40.608037,-74.0405573
3641424697,40.6092856,-74.0366185
3641424705,40.6090256,-74.0368469
5882168354,40.6089105,-74.0376305
42461357,40.6080086,-74.0319701
42461360,40.608018,-74.0314203
42461366,40.608128,-74.031349
42461370,40.609034,-74.030872
42461373,40.607457,-74.030392
42461375,40.6077556,-74.0300273
42461914,40.6086923,-74.0343764
42461927,40.6072066,-74.0331147
42487253,40.6087459,-74.0303934
42487257,40.6079766,-74.0307957
42501732,40.60596,-74.030455
42501734,40.606063,-74.030113
42501738,40.6063074,-74.0296188
42504405,40.6077454,-74.0327502
42504407,40.608244,-74.031936
42504411,40.608374,-74.031885
42504415,40.608922,-74.032288
42504420,40.609075,-74.032323
42504427,40.609332,-74.033206
42504428,40.609315,-74.033092
42515600,40.607125,-74.02998
42515605,40.6078174,-74.0308405
42525726,40.607132,-74.030928
42525730,40.607128,-74.030952
42525734,40.607114,-74.030993
42525738,40.607084,-74.031041
42525741,40.607048,-74.031074
42525745,40.607014,-74.03109
42525748,40.606967,-74.031096
42525749,40.606922,-74.031084
42525752,40.606876,-74.03105
42525757,40.606846,-74.031005
42525762,40.606825,-74.030951
42525767,40.606372,-74.030023
42525772,40.60634,-74.029904
42525778,40.606316,-74.02975
42527043,40.609096,-74.034621
42527057,40.6051,-74.0294974
42538874,40.608728,-74.03345
42538877,40.6075851,-74.032623
42538881,40.6074041,-74.0324771
42538886,40.6072592,-74.0323755
42538889,40.6071495,-74.0322778
42538894,40.606947,-74.032017
448095893,40.6083209,-74.0341361
448095894,40.6079625,-74.0338614
448095895,40.6076041,-74.0335353
448095915,40.6087249,-74.0346682
448095916,40.6088552,-74.0348227
448095917,40.6089725,-74.0349858
448095918,40.6090898,-74.035209
448095919,40.6092983,-74.0356381
448095920,40.6093895,-74.0357755
448095960,40.6068157,-74.0326341
448095961,40.6064486,-74.0321223
448095963,40.6057762,-74.0310463
448096180,40.609368,-74.0339808
448096181,40.6092305,-74.0341258
448096182,40.6090359,-74.0342842
448096183,40.6088873,-74.0343736
448096184,40.6087426,-74.0344169
448096185,40.6085981,-74.0344554
448096186,40.6084699,-74.0344587
448096187,40.6083128,-74.0344496
448096188,40.6081718,-74.0344215
448096189,40.6079678,-74.0343356
448096190,40.6078126,-74.0341962
448096191,40.6076367,-74.0340331
448096192,40.6074282,-74.0337928
448096262,40.6062297,-74.0317314
448096263,40.6064668,-74.0320441
448096264,40.6067971,-74.0324198
448096265,40.6071661,-74.0328028
448096266,40.6078071,-74.0333886
448096267,40.6080016,-74.0335181
448096268,40.6082098,-74.0336072
448096269,40.6084464,-74.0336605
448096270,40.6085483,-74.0336659
448096271,40.6088007,-74.0336364
448096272,40.6091612,-74.0335157
448096273,40.6093892,-74.0334003
448096472,40.6086541,-74.0344934
448096473,40.6082832,-74.0342396
448096474,40.6080985,-74.0341087
448096475,40.6075521,-74.0336405
448096476,40.6071413,-74.0332325
448096477,40.6067388,-74.0327621
448096478,40.6064006,-74.0323099
448096479,40.6060904,-74.0318871
448096480,40.6057247,-74.0313544
448096481,40.605229,-74.0304453
448096482,40.6051268,-74.0302786
448096483,40.604961,-74.0298338
448096488,40.6082623,-74.0342906
448096489,40.6085424,-74.0345052
448096542,40.6066411,-74.0328429
448096543,40.6063275,-74.0323699
448096544,40.6060312,-74.0319265
448096546,40.6057362,-74.0314671
448096548,40.6054535,-74.0309734
448156939,40.6087321,-74.0344203
1257470291,40.6059577,-74.0303704
1257470302,40.609157,-74.0332997
1257470308,40.6080034,-74.0314596
1257470312,40.6088037,-74.0334453
1257470320,40.6093855,-74.0311929
1257470343,40.6086432,-74.0334398
1257470352,40.607047,-74.0321596
1257470405,40.6080487,-74.031394
1257470431,40.6082804,-74.0318973
1257470540,40.6085677,-74.0333971
1257470583,40.6090052,-74.0333736
1257470606,40.6078883,-74.0308405
1257470641,40.6059974,-74.0305644
1257470673,40.6078513,-74.030844
1257470677,40.608325,-74.031886
1257470699,40.6077882,-74.0308153
1257470701,40.6059763,-74.0305212
1257470722,40.6091821,-74.0310126
1257470731,40.6059849,-74.0302811
1257470733,40.6088837,-74.0334249
1257470753,40.6080773,-74.0330296
1257470759,40.6092898,-74.0310865
1369956617,40.6074205,-74.033341
2375764822,40.6054361,-74.0308532
2375764824,40.605052,-74.0300973
2375764826,40.604885,-74.0296004
2375764886,40.6078037,-74.0338701
2375767352,40.6074413,-74.0330724
2375767354,40.6089677,-74.0335881
2862226403,40.605927,-74.0295013
2862226404,40.6059575,-74.0297303
2862226406,40.6060123,-74.0299541
2862226407,40.6060904,-74.0300575
3764521652,40.6079389,-74.0306469
3764521653,40.6080071,-74.0309312
3793371763,40.6086704,-74.0336605
5004744050,40.6054423,-74.0303877
5004744051,40.6061495,-74.0316798
5004744057,40.6052238,-74.0298617
5004744064,40.6070485,-74.0326879
5004744066,40.6066183,-74.0322274
5004744072,40.6056012,-74.0307225
5004744080,40.6059605,-74.0313672
5004744093,40.6052931,-74.030036
5488505210,40.6081463,-74.0302147
5488505211,40.6082888,-74.0306324
5882168358,40.6093221,-74.0359213
42463842,40.6122044,-74.0371831
42466150,40.612558,-74.036094
42470786,40.6158709,-74.037966
42470789,40.615181,-74.037665
42470792,40.6144589,-74.0373775
42470796,40.6138365,-74.0370638
42526455,40.61472,-74.036748
42527028,40.6127348,-74.0378791
42527036,40.6115202,-74.0364192
278018089,40.6111441,-74.0360608
448095892,40.6118851,-74.0368054
448095923,40.609787,-74.0360673
448095924,40.6099434,-74.036093
448095925,40.6101147,-74.0360847
448095926,40.6102449,-74.0360395
448095938,40.6134945,-74.0368827
448095939,40.6131947,-74.0366853
448095940,40.6128885,-74.0364449
448096463,40.6126605,-74.0379985
448096464,40.6121327,-74.0373118
448096465,40.6118134,-74.0369256
448096466,40.6114551,-74.0365393
448096467,40.6110771,-74.0361874
448100011,40.6120767,-74.036832
448100012,40.6125654,-74.0375443
448100061,40.613002,-74.0381967
448100063,40.6132626,-74.0384713
448100066,40.6135623,-74.0387546
448100067,40.6138555,-74.0390035
448100103,40.6137969,-74.0391322
448100104,40.6135037,-74.0388833
448100105,40.613217,-74.0386172
448100106,40.6129303,-74.0383168
448100172,40.612813,-74.0378877
448100173,40.613028,-74.0381709
448100174,40.6132691,-74.0384542
452196712,40.6141887,-74.0392604
452196713,40.6145992,-74.0395265
452196714,40.614964,-74.0397153
452196719,40.6153615,-74.0399042
452196723,40.6157915,-74.0400586
452201789,40.6141366,-74.0393892
452201792,40.6145666,-74.0396638
452201795,40.6149575,-74.0398784
452201798,40.615355,-74.0400586
452201800,40.615785,-74.0402131
710573293,40.6129541,-74.0364964
5618034838,40.6154064,-74.0377633
42460762,40.611445,-74.033135
42460764,40.611956,-74.032693
42461094,40.613927,-74.030165
42461098,40.613122,-74.030855
42461102,40.612509,-74.031378
42461110,40.611952,-74.031856
42461402,40.6098131,-74.0350716
42462957,40.610866,-74.029793
42465639,40.615723,-74.031228
42466126,40.615913,-74.034146
42466130,40.615805,-74.03419
42466132,40.614939,-74.034539
42466136,40.61486,-74.034579
42466138,40.614658,-74.034701
42466141,40.614289,-74.034946
42466144,40.613673,-74.035352
42466146,40.613103,-74.035726
42471461,40.615253,-74.033076
42471463,40.614728,-74.032021
42471481,40.614815,-74.031947
42477742,40.615076,-74.035743
42477745,40.6144376,-74.0353534
42487251,40.6098261,-74.0326741
42498624,40.61533,-74.031515
42502986,40.613402,-74.033163
42504421,40.609432,-74.032637
42504422,40.609764,-74.032776
42508257,40.612833,-74.033648
42508261,40.612267,-74.032496
42511817,40.609415,-74.029869
42517920,40.6098882,-74.0342768
42521324,40.61401,-74.032637
42521328,40.612296,-74.03411
42521331,40.612043,-74.034329
42523060,40.610419,-74.0312608
42523221,40.60989,-74.030537
42526459,40.615376,-74.034894
42531124,40.614614,-74.033873
42531888,40.614907,-74.033367
94436414,40.6105449,-74.0326758
278018359,40.6100755,-74.0347304
448095626,40.6105563,-74.0320471
448095627,40.6106945,-74.0315956
448095628,40.6108371,-74.0311401
448095629,40.6110368,-74.0306981
448095630,40.6113279,-74.0302075
448095631,40.6115541,-74.0298723
448095879,40.6108035,-74.0357755
448095880,40.6104451,-74.0355008
448095881,40.6101454,-74.0352948
448095921,40.6095068,-74.0358956
448095922,40.6096306,-74.03599
448095927,40.61035,-74.0359676
448095928,40.6104839,-74.0358504
448095929,40.6107589,-74.0355616
448095930,40.6111912,-74.0351381
448095934,40.612061,-74.0355523
448095935,40.611833,-74.0353206
448095936,40.6115919,-74.0350974
448095983,40.6129426,-74.030724
448095998,40.6098716,-74.0330665
448095999,40.6116753,-74.03169
448096013,40.6129802,-74.0308098
448096014,40.6117013,-74.0318098
448096015,40.6101008,-74.0330816
448096178,40.6098088,-74.033354
448096179,40.6097193,-74.0334825
448096274,40.6096254,-74.0332448
448096468,40.6107513,-74.0359042
448096469,40.6104321,-74.0356467
448096470,40.6100932,-74.0354064
448096471,40.6097759,-74.0351871
448096666,40.6111367,-74.0350549
448096667,40.6106775,-74.0354865
448096668,40.6104431,-74.0357594
448096669,40.6103457,-74.0358605
448096695,40.6100085,-74.0354236
448096696,40.6098717,-74.0353635
448096697,40.6097725,-74.0353664
448096698,40.6097094,-74.0354024
448096699,40.6096403,-74.0355008
448096700,40.6096127,-74.0355943
448096701,40.6096105,-74.0357059
448096703,40.6097075,-74.0359061
448096704,40.6098065,-74.0359643
448096705,40.6099369,-74.03599
448096706,40.6100875,-74.0359886
448096707,40.6102339,-74.0359391
448096844,40.6105939,-74.0315289
448096845,40.6106992,-74.0316899
448096848,40.6099629,-74.0324109
448098152,40.6129304,-74.0296985
448098153,40.6126527,-74.0300418
448098154,40.6124309,-74.0302474
448098155,40.6120043,-74.0305688
448098156,40.6116761,-74.0308159
448098157,40.6114112,-74.0310835
448098158,40.6111985,-74.0313421
448098159,40.6110875,-74.0315045
448098160,40.6109201,-74.0318285
448099977,40.6099656,-74.0349608
448099978,40.6101937,-74.0350381
448099979,40.6103826,-74.0350724
448099980,40.6105586,-74.035081
448099981,40.610741,-74.0350553
448100006,40.6113144,-74.0351068
448100007,40.6113274,-74.0353213
448100008,40.61136,-74.0355187
448100009,40.6114187,-74.0357162
448100010,40.6115099,-74.0359221
448151012,40.6121621,-74.0298028
448151013,40.6118567,-74.0302099
448151015,40.6117052,-74.0304126
448151016,40.6115533,-74.030626
448151194,40.6115404,-74.0300778
448151196,40.6117712,-74.029785
448151198,40.6120039,-74.0295421
448151445,40.6124932,-74.0296229
448151446,40.6123283,-74.0299949
448151447,40.612156,-74.0302801
448151718,40.6109936,-74.0310631
448151719,40.6112017,-74.0307232
448151720,40.6113489,-74.0305093
448151721,40.6116683,-74.030112
448151722,40.6120853,-74.0296436
448152045,40.6133539,-74.0295135
448152046,40.6129492,-74.0298846
448152047,40.6127574,-74.0300508
598365272,40.6105818,-74.0320618
598365273,40.6108614,-74.0311671
598365274,40.6110675,-74.0307182
598365275,40.6112791,-74.0303548
598365276,40.6115882,-74.0299131
598365308,40.6100259,-74.0343255
598365320,40.6120224,-74.0305925
598365321,40.6116924,-74.0308495
598365322,40.6112955,-74.0312601
598365323,40.6109211,-74.0317357
598365324,40.6105723,-74.0326817
598365326,40.6103313,-74.0333969
598365330,40.6112807,-74.0310117
598365331,40.6111186,-74.03124
598365332,40.6108942,-74.0317061
598365334,40.6108522,-74.0324911
598365357,40.610816,-74.0323453
598365371,40.612028,-74.0304193
598365373,40.6109608,-74.0310319
598365374,40.6113023,-74.0304338
598365377,40.6108021,-74.031483
1257470319,40.6095909,-74.0316025
1257470445,40.6095339,-74.031435
1257470685,40.6094589,-74.0313014
1257470745,40.6096293,-74.0317825
1955847951,40.6098995,-74.0351296
1955847954,40.6104014,-74.0359227
1955847964,40.610819,-74.0357885
1955847991,40.6114911,-74.0347997
2317301788,40.6113369,-74.0349146
2323049740,40.6096347,-74.0358066
2375767353,40.6124238,-74.0311154
2872258937,40.6110029,-74.0316561
3793371762,40.6095114,-74.0333279
4384787129,40.6150576,-74.0346997
5004744053,40.6107048,-74.0323001
5004744061,40.6107798,-74.0319944
5004744070,40.6114043,-74.0308415
5004744074,40.6120074,-74.0300056
5004744077,40.6107173,-74.0321762
5004744084,40.6110015,-74.0314667
5004744085,40.6112744,-74.0312352
5004744087,40.6122695,-74.0296569
5004744091,40.6101494,-74.0328509
5004744096,40.6108352,-74.0320092
5106820941,40.610188,-74.0330131
5379188117,40.6106033,-74.032988
5379191830,40.611154,-74.032555
5488472555,40.6146198,-74.0306073
5488472556,40.6147412,-74.0308767
5488472557,40.6146835,-74.03076
5488472558,40.6147802,-74.0306771
5488472559,40.614707,-74.0305371
5488472560,40.6144659,-74.030731
5488472561,40.6144449,-74.0309303
5488472562,40.6143465,-74.030738
5488472563,40.6143531,-74.03102
5488472564,40.6145278,-74.0308493
5488472565,40.6143851,-74.0305764
5488472566,40.6146173,-74.0303656
5488472567,40.6148402,-74.0307919
5488472568,40.6144312,-74.0306646
5488472569,40.6142529,-74.030819
5488497345,40.6123358,-74.0335541
5488497346,40.612123,-74.0331383
5488497347,40.6119784,-74.033255
5488497348,40.6121908,-74.0336794
5488497349,40.6118607,-74.033965
5488497350,40.6123653,-74.0335286
5488497351,40.612544,-74.0338966
5488497352,40.6123673,-74.0349206
5488497353,40.6124691,-74.0350963
5488497354,40.6123286,-74.0352117
5488497355,40.6122034,-74.0350547
5488497356,40.6121148,-74.034926
5488497357,40.6125169,-74.0345524
5488497358,40.6139107,-74.0332228
5488497359,40.6141829,-74.0329908
5488497360,40.6131544,-74.0343
5488497361,40.6134124,-74.0340885
5488497362,40.6131876,-74.0333458
5488497363,40.6133176,-74.0335771
5488497364,40.6133501,-74.0336522
5488497365,40.6133951,-74.0337378
5488497366,40.6134057,-74.0338082
5488497367,40.6134592,-74.0339034
5488497368,40.6136808,-74.0337234
5488501634,40.6095595,-74.0297454
5488501635,40.6100441,-74.0304196
5488501636,40.6101985,-74.0303019
5488501637,40.6097077,-74.0296186
5488501642,40.6094708,-74.0295213
5488501643,40.6095747,-74.029524
5488501644,40.6096452,-74.029672
5488505195,40.6102032,-74.0321131
5488505196,40.6102893,-74.032172
5488505197,40.6100888,-74.0320935
5488505198,40.6101845,-74.0321593
5488505199,40.6102271,-74.0320538
5488505200,40.6102782,-74.0319164
5488505201,40.6103373,-74.0317878
5488505202,40.6104865,-74.0318021
5488505203,40.6106571,-74.0316255
5488505204,40.6105327,-74.0317395
5488505205,40.6104615,-74.0318361
5488505206,40.6103892,-74.0319192
5488505207,40.6103169,-74.032103
5488505208,40.6102171,-74.0323524
5488505209,40.61004,-74.0324087
5491079518,40.6157931,-74.0310703
5618034398,40.6124131,-74.0359361
5618034410,40.6121834,-74.0356857
5882168348,40.6095471,-74.0356844
5882168349,40.610106,-74.0339581
5882168350,40.6118381,-74.0305941
5882168351,40.6115712,-74.0308286
5882168352,40.6112407,-74.0312023
5882168353,40.6110546,-74.0314727
5882168355,40.612439,-74.0302795
5882168356,40.6108031,-74.0320137
5882168357,40.6097233,-74.0347006
5882168363,40.6133924,-74.0295822
5882644709,40.6101741,-74.0335895
5882644710,40.610403,-74.0328842
5882644711,40.610546,-74.0323982
5882644712,40.6108203,-74.0316283
5882644713,40.6110639,-74.0310914
5882644714,40.6112843,-74.0307845
5882644715,40.6114813,-74.030599
5882644716,40.6117957,-74.0304045
5882644717,40.6120288,-74.0302615
5882644718,40.61235,-74.0300618
5882644719,40.6125341,-74.029914
5882644720,40.6127245,-74.0297269
5943437652,40.6135552,-74.0302338
5943437655,40.6135331,-74.0302035
5943437656,40.6130352,-74.0306257
5943437657,40.6130521,-74.0306632
5943437658,40.6132908,-74.0304265
5943437659,40.6134343,-74.0303102
5943437660,40.6132711,-74.0304898
5943437661,40.6134523,-74.0303411
5943437662,40.6136304,-74.0301167
5943437663,40.6136958,-74.029966
5943437664,40.6137284,-74.029812
5943437665,40.6137345,-74.0296024
5943437666,40.6136031,-74.0301022
5943437667,40.6136674,-74.0299458
5943437668,40.6136989,-74.0297986
5943437669,40.6137055,-74.0296045
5943448998,40.6135597,-74.0303062
5943448999,40.6137757,-74.0295327
5943449001,40.6135727,-74.0303457
5943449011,40.6138058,-74.0295403
5943449012,40.6138129,-74.0296861
5943449013,40.6137999,-74.0298481
5943449014,40.6137641,-74.0299965
5943449015,40.6137139,-74.030133
5943449016,40.6136474,-74.0302527
5943449017,40.6134839,-74.0304313
5943449018,40.6130896,-74.0307507
5943449019,40.6130704,-74.0307159
5943449020,40.6134097,-74.0304457
5943449021,40.6134757,-74.0303928
5943449022,40.6136293,-74.0302194
5943449023,40.6136837,-74.0301097
5943449024,40.6137357,-74.0299825
5943449025,40.6137692,-74.0298319
5943449026,40.6137822,-74.0296803
5976698951,40.6109432,-74.0313412
5976698952,40.6111764,-74.0309201
5976698953,40.6113794,-74.030688
42470714,40.6216011,-74.0401786
42470715,40.6207668,-74.0404654
42470716,40.620606,-74.040503
42470719,40.620443,-74.040509
42470723,40.620279,-74.040502
42470728,40.620107,-74.040476
42470732,40.6199319,-74.0404182
42470741,40.6197661,-74.0403358
42470754,40.619428,-74.0401346
42470770,40.6191813,-74.0399923
42470773,40.618501,-74.039575
42470778,40.617856,-74.039183
42470780,40.617181,-74.038768
42470783,40.6165181,-74.0383573
42482677,40.6209,-74.039421
42482679,40.6205766,-74.0380687
42485246,40.618795,-74.036972
42485253,40.618663,-74.036895
42488763,40.622326,-74.039357
42501815,40.622247,-74.038989
42502746,40.619696,-74.037525
42502750,40.619307,-74.037289
42508098,40.6179186,-74.0362367
42508099,40.617708,-74.036316
42508104,40.617989,-74.036492
42515917,40.621275,-74.03784
42522486,40.617316,-74.036078
42528934,40.6216711,-74.0395594
42528938,40.6216684,-74.0394941
42531134,40.619955,-74.037701
452196726,40.6161954,-74.0401788
452196728,40.6165798,-74.0402646
452196731,40.6173421,-74.0404106
452196733,40.6177656,-74.040505
452196735,40.6181761,-74.0405994
452196737,40.6195768,-74.0409341
452196739,40.6200068,-74.04102
452196741,40.6204433,-74.0410886
452196742,40.6210157,-74.0411727
452196743,40.6215612,-74.0412363
452196744,40.6220914,-74.0412873
452201802,40.616215,-74.0403333
452201805,40.6166189,-74.0404191
452201807,40.6173617,-74.0405736
452201810,40.6177591,-74.0406595
452201813,40.618163,-74.0407539
452201816,40.6195638,-74.0410714
452201818,40.6200068,-74.0411659
452201822,40.6204433,-74.0412345
452201824,40.6210231,-74.0413204
452201827,40.6215508,-74.0413804
452201830,40.6221046,-74.0414319
598424803,40.6219082,-74.0401535
598424805,40.6221418,-74.0401648
710573287,40.6219985,-74.0401566
710573297,40.6207006,-74.0404824
1257470289,40.6208976,-74.0404275
1257470355,40.6222783,-74.0401897
1257470375,40.6217604,-74.0401556
1257470453,40.6216123,-74.0400751
2323022164,40.6224022,-74.0402293
2573891220,40.620671,-74.0380954
2573893792,40.6181027,-74.0362716
2573893793,40.6182236,-74.0361256
2574617389,40.622493,-74.0400973
4227477554,40.6171256,-74.0387345
5488340921,40.6214726,-74.0386707
5488340922,40.6218408,-74.0385282
5488340923,40.6221717,-74.0387341
5488340924,40.6221905,-74.0378436
5488340925,40.6221803,-74.0384209
5488340926,40.6219996,-74.0384263
5488340927,40.6220057,-74.0378382
5488340928,40.6219329,-74.0375707
5618034827,40.622215,-74.0401782
5618034833,40.6202053,-74.0404909
42465637,40.6165129,-74.0304649
42466077,40.622049,-74.031639
42466079,40.621367,-74.031918
42466082,40.621041,-74.03205
42466085,40.620688,-74.032195
42466087,40.620362,-74.032328
42466089,40.620004,-74.032474
42466092,40.619579,-74.032647
42466094,40.619323,-74.032752
42466096,40.6187194,-74.0330073
42466098,40.617945,-74.033313
42466100,40.6172318,-74.0336046
42466106,40.616594,-74.033866
42466122,40.616511,-74.033899
42471470,40.616205,-74.035395
42471473,40.616025,-74.035286
42482643,40.61834,-74.030174
42482682,40.619956,-74.035437
42483867,40.617427,-74.032306
42485248,40.618596,-74.03599
42485249,40.617213,-74.031878
42485251,40.616699,-74.030845
42485252,40.616067,-74.029576
42498609,40.6170971,-74.0359361
42498616,40.616671,-74.035682
42500847,40.620149,-74.030211
42502747,40.619275,-74.035711
42502758,40.617583,-74.030484
42505230,40.619833,-74.029564
42505239,40.62132,-74.034886
42508081,40.622001,-74.034601
42508086,40.620638,-74.035158
42521308,40.619154,-74.029843
42521313,40.616012,-74.0311214
2573893267,40.617073,-74.0315966
2573893270,40.6171095,-74.03167
2573893272,40.6171659,-74.033502
2573893275,40.6173106,-74.0337315
2573893277,40.6173203,-74.0320927
2573893279,40.617427,-74.0313078
2573893282,40.6174531,-74.0313756
2573893285,40.6175398,-74.0325252
2573893287,40.6176728,-74.0317902
2573893290,40.6178816,-74.032218
2573950515,40.6167554,-74.0297104
2573950517,40.6168474,-74.0298967
2573950518,40.616891,-74.0299851
2573950519,40.6169533,-74.0301113
2573950520,40.6170156,-74.0302376
2573950523,40.6171281,-74.0296601
2573950524,40.6171336,-74.0304766
2573950526,40.6172125,-74.0306364
2690682181,40.6215083,-74.0348072
2690682182,40.6215125,-74.0356297
2690682185,40.6215635,-74.035023
2690682186,40.6215832,-74.035543
2690682188,40.6216276,-74.0352678
2690682189,40.6216292,-74.0354239
5345784822,40.6186249,-74.0330447
5345784823,40.6178743,-74.0333419
5345784824,40.617991,-74.0334246
5345784825,40.6186731,-74.0331675
5345784826,40.617893,-74.0332119
5345784827,40.6188321,-74.0329597
5345784828,40.6187643,-74.0328533
5345784829,40.6180129,-74.0332862
5488472570,40.6174602,-74.0335112
5488472571,40.6175988,-74.0341857
5488472572,40.6174366,-74.0342508
5488472573,40.6181211,-74.0339761
5488472574,40.6202752,-74.0317677
5488472575,40.6206499,-74.0315638
5488472576,40.6204615,-74.0316577
5488472577,40.6206058,-74.0322285
5491079515,40.6160246,-74.031185
5491079516,40.616049,-74.0312474
5491079517,40.6160221,-74.0310019
5491079519,40.6160323,-74.0308611
42467222,40.628497,-74.038832
42470665,40.6290124,-74.039983
42470671,40.6287235,-74.0398887
42470687,40.626689,-74.040661
42487901,40.625372,-74.039109
42487905,40.624734,-74.036426
42488767,40.6262357,-74.0387577
42488774,40.624639,-74.039407
42488779,40.623957,-74.039687
42488784,40.623276,-74.039961
42488858,40.629013,-74.03762
42488866,40.628281,-74.037918
42488871,40.6276,-74.038197
42489465,40.6264571,-74.0396996
42501812,40.622969,-74.038692
42514329,40.625599,-74.036071
42515907,40.624,-74.036726
